Animal ID,Diet,SDNN,RMSSD,LF,HF,LF/HF,timepoint,dose,Trt Code,
4g,VDD,1.698074925,2.020654593,0.7620873488,0.3133897294,2.431755981,dobutamine+GsMTx,g 1.5 mg/kg,VDD-dobutamine+GsMTx-g 1.5 mg/kg,-
4g,VDD,1.879047495,1.710073063,0.9659557576,0.3138899731,3.077370546,dobutamine+GsMTx,g 1.5 mg/kg,VDD-dobutamine+GsMTx-g 1.5 mg/kg,-
4g,VDD,0.9547216201,0.9849524972,0.2021593622,0.06171696834,3.275588022,dobutamine+GsMTx,g 1.5 mg/kg,VDD-dobutamine+GsMTx-g 1.5 mg/kg,-
4g,VDD,2.029658946,1.891588164,0.1464113786,0.09640612984,1.518693664,dobutamine+GsMTx,g 1.5 mg/kg,VDD-dobutamine+GsMTx-g 1.5 mg/kg,-
4g,VDD,3.549375581,1.969444002,0.3584463582,0.2134301233,1.67945533,dobutamine+GsMTx,g 1.5 mg/kg,VDD-dobutamine+GsMTx-g 1.5 mg/kg,-
5g,VDD,6.709925484,3.897755765,0.5798394114,0.271360318,2.13678778,dobutamine+GsMTx,g 1.5 mg/kg,VDD-dobutamine+GsMTx-g 1.5 mg/kg,-
5g,VDD,13.17636567,8.310887646,53.17539516,3.974289472,13.37984954,dobutamine+GsMTx,g 1.5 mg/kg,VDD-dobutamine+GsMTx-g 1.5 mg/kg,-
5g,VDD,11.11236025,6.602341183,24.72977,3.303726592,7.485416641,dobutamine+GsMTx,g 1.5 mg/kg,VDD-dobutamine+GsMTx-g 1.5 mg/kg,-
5g,VDD,12.25515749,8.36709171,42.96536513,3.689291827,11.64596544,dobutamine+GsMTx,g 1.5 mg/kg,VDD-dobutamine+GsMTx-g 1.5 mg/kg,-
5g,VDD,9.902809812,8.634252398,25.41702492,4.523842055,5.618459842,dobutamine+GsMTx,g 1.5 mg/kg,VDD-dobutamine+GsMTx-g 1.5 mg/kg,-
5g,VDD,10.18965278,7.569345101,20.73835224,4.002806561,5.180952895,dobutamine+GsMTx,g 1.5 mg/kg,VDD-dobutamine+GsMTx-g 1.5 mg/kg,-
5g,VDD,7.412130248,7.064449845,12.42063244,3.020342359,4.112326008,dobutamine+GsMTx,g 1.5 mg/kg,VDD-dobutamine+GsMTx-g 1.5 mg/kg,-
5g,VDD,7.173022526,7.062917244,10.71828969,2.97128864,3.607286597,dobutamine+GsMTx,g 1.5 mg/kg,VDD-dobutamine+GsMTx-g 1.5 mg/kg,-
5g,VDD,7.878531305,6.884298668,13.63953817,3.629906923,3.757544879,dobutamine+GsMTx,g 1.5 mg/kg,VDD-dobutamine+GsMTx-g 1.5 mg/kg,-
5g,VDD,5.917524919,4.138427513,11.72491076,1.713342878,6.843295009,dobutamine+GsMTx,g 1.5 mg/kg,VDD-dobutamine+GsMTx-g 1.5 mg/kg,-
5g,VDD,3.709661923,1.874016099,0.8984234907,0.4273709755,2.102209888,dobutamine+GsMTx,g 1.5 mg/kg,VDD-dobutamine+GsMTx-g 1.5 mg/kg,-
5g,VDD,1.664448654,1.611048536,0.182925157,0.4910954264,0.3724839353,dobutamine+GsMTx,g 1.5 mg/kg,VDD-dobutamine+GsMTx-g 1.5 mg/kg,-
5g,VDD,1.832206358,1.049793129,0.06817568332,0.04533329984,1.503876478,dobutamine+GsMTx,g 1.5 mg/kg,VDD-dobutamine+GsMTx-g 1.5 mg/kg,-
5g,VDD,3.166115148,2.966006385,7.486172988,1.658763905,4.513103382,dobutamine+GsMTx,g 1.5 mg/kg,VDD-dobutamine+GsMTx-g 1.5 mg/kg,-
6g,VDD,16.37727121,11.53733239,64.43636536,4.217092975,15.27980667,dobutamine+GsMTx,g 1.5 mg/kg,VDD-dobutamine+GsMTx-g 1.5 mg/kg,-
6g,VDD,6.42842061,4.115143288,4.549720909,0.3696825682,12.30710155,dobutamine+GsMTx,g 1.5 mg/kg,VDD-dobutamine+GsMTx-g 1.5 mg/kg,-
6g,VDD,1.684008275,2.413926303,1.134133379,0.767095226,1.478477952,dobutamine+GsMTx,g 1.5 mg/kg,VDD-dobutamine+GsMTx-g 1.5 mg/kg,-
6g,VDD,0.7048996682,1.050889591,0.03877771417,0.08937863948,0.4338588548,dobutamine+GsMTx,g 1.5 mg/kg,VDD-dobutamine+GsMTx-g 1.5 mg/kg,-
6g,VDD,0.600089226,1.001218769,0.008242287349,0.0540586599,0.1524693243,dobutamine+GsMTx,g 1.5 mg/kg,VDD-dobutamine+GsMTx-g 1.5 mg/kg,-
6g,VDD,0.9860983452,1.024695077,0.01601760195,0.06641141922,0.2411874665,dobutamine+GsMTx,g 1.5 mg/kg,VDD-dobutamine+GsMTx-g 1.5 mg/kg,-
6g,VDD,0.8344791159,1.016608491,0.04336898568,0.08155958461,0.5317460344,dobutamine+GsMTx,g 1.5 mg/kg,VDD-dobutamine+GsMTx-g 1.5 mg/kg,-
6g,VDD,0.9678194,0.9928400034,0.01522886951,0.05938830304,0.2564287702,dobutamine+GsMTx,g 1.5 mg/kg,VDD-dobutamine+GsMTx-g 1.5 mg/kg,-
6g,VDD,0.9693998381,0.9801125063,0.01167338728,0.0603677738,0.1933711739,dobutamine+GsMTx,g 1.5 mg/kg,VDD-dobutamine+GsMTx-g 1.5 mg/kg,-
6g,VDD,0.7006817086,1.008942056,0.01413406758,0.08400360265,0.168255493,dobutamine+GsMTx,g 1.5 mg/kg,VDD-dobutamine+GsMTx-g 1.5 mg/kg,-
6g,VDD,1.932423944,1.005872041,0.05632274331,0.1516270833,0.3714556931,dobutamine+GsMTx,g 1.5 mg/kg,VDD-dobutamine+GsMTx-g 1.5 mg/kg,-
6g,VDD,3.823551082,3.240866783,4.508305018,1.890302033,2.384965439,dobutamine+GsMTx,g 1.5 mg/kg,VDD-dobutamine+GsMTx-g 1.5 mg/kg,-
8g,VDD,1.970397215,1.611053162,3.551211289,0.08250393167,43.04293404,dobutamine+GsMTx,g 1.5 mg/kg,VDD-dobutamine+GsMTx-g 1.5 mg/kg,-
8g,VDD,0.8128103892,1.014485434,0.05833625348,0.07669766221,0.7606001513,dobutamine+GsMTx,g 1.5 mg/kg,VDD-dobutamine+GsMTx-g 1.5 mg/kg,-
8g,VDD,1.231258578,1.284009221,0.033221608,0.04458548688,0.7451215702,dobutamine+GsMTx,g 1.5 mg/kg,VDD-dobutamine+GsMTx-g 1.5 mg/kg,-
8g,VDD,0.713942164,0.9143961949,0.02423694149,0.04809555954,0.5039330392,dobutamine+GsMTx,g 1.5 mg/kg,VDD-dobutamine+GsMTx-g 1.5 mg/kg,-
8g,VDD,1.109391399,1.386965236,0.3486710624,0.2245559643,1.552713433,dobutamine+GsMTx,g 1.5 mg/kg,VDD-dobutamine+GsMTx-g 1.5 mg/kg,-
8g,VDD,1.12352957,1.007334372,0.02455814694,0.05178554246,0.4742278592,dobutamine+GsMTx,g 1.5 mg/kg,VDD-dobutamine+GsMTx-g 1.5 mg/kg,-
8g,VDD,2.595906031,1.250307913,1.425232254,0.1863979261,7.646180853,dobutamine+GsMTx,g 1.5 mg/kg,VDD-dobutamine+GsMTx-g 1.5 mg/kg,-
8g,VDD,1.310824319,1.537881454,0.06345336168,0.3481275646,0.1822704322,dobutamine+GsMTx,g 1.5 mg/kg,VDD-dobutamine+GsMTx-g 1.5 mg/kg,-
8g,VDD,1.702152547,1.068891358,0.2561059502,0.1226723975,2.087722711,dobutamine+GsMTx,g 1.5 mg/kg,VDD-dobutamine+GsMTx-g 1.5 mg/kg,-
8g,VDD,2.628828712,1.668770602,0.1635456346,0.1142542551,1.431418325,dobutamine+GsMTx,g 1.5 mg/kg,VDD-dobutamine+GsMTx-g 1.5 mg/kg,-
8g,VDD,8.695904618,4.591015068,9.492587191,1.577948123,6.015779004,dobutamine+GsMTx,g 1.5 mg/kg,VDD-dobutamine+GsMTx-g 1.5 mg/kg,-
8g,VDD,12.77374932,7.293381633,26.08782876,5.356197049,4.870587941,dobutamine+GsMTx,g 1.5 mg/kg,VDD-dobutamine+GsMTx-g 1.5 mg/kg,-
8g,VDD,13.62922396,8.563955033,33.20318251,8.047158939,4.126075148,dobutamine+GsMTx,g 1.5 mg/kg,VDD-dobutamine+GsMTx-g 1.5 mg/kg,-
8g,VDD,11.5359866,8.877690596,20.21293522,6.56673154,3.078081554,dobutamine+GsMTx,g 1.5 mg/kg,VDD-dobutamine+GsMTx-g 1.5 mg/kg,-
8g,VDD,12.26401417,7.268759343,30.53659527,11.6637808,2.618070058,dobutamine+GsMTx,g 1.5 mg/kg,VDD-dobutamine+GsMTx-g 1.5 mg/kg,-
8g,VDD,1.664765826,1.774937136,0.4387396946,0.3477224522,1.261752561,dobutamine+GsMTx,g 1.5 mg/kg,VDD-dobutamine+GsMTx-g 1.5 mg/kg,-
9g,VDD,1.018865065,1.630416168,0.0634031296,0.08435557673,0.7516175225,dobutamine+GsMTx,g 1.5 mg/kg,VDD-dobutamine+GsMTx-g 1.5 mg/kg,-
9g,VDD,0.826347214,1.027154259,0.01943976149,0.07561422804,0.2570913172,dobutamine+GsMTx,g 1.5 mg/kg,VDD-dobutamine+GsMTx-g 1.5 mg/kg,-
9g,VDD,0.7635595955,0.9206923583,0.01960950968,0.06960314923,0.2817330811,dobutamine+GsMTx,g 1.5 mg/kg,VDD-dobutamine+GsMTx-g 1.5 mg/kg,-
9g,VDD,0.7386668273,0.945679091,0.01913892765,0.06138500342,0.311785071,dobutamine+GsMTx,g 1.5 mg/kg,VDD-dobutamine+GsMTx-g 1.5 mg/kg,-
9g,VDD,1.791464227,2.209986727,0.7565605674,0.3984592767,1.898714904,dobutamine+GsMTx,g 1.5 mg/kg,VDD-dobutamine+GsMTx-g 1.5 mg/kg,-
9g,VDD,1.152062916,1.656245961,0.2834080205,0.3283544496,0.8631161259,dobutamine+GsMTx,g 1.5 mg/kg,VDD-dobutamine+GsMTx-g 1.5 mg/kg,-
9g,VDD,0.9716797377,1.258947453,0.04847437316,0.06594342396,0.7350903281,dobutamine+GsMTx,g 1.5 mg/kg,VDD-dobutamine+GsMTx-g 1.5 mg/kg,-
9g,VDD,1.419610497,1.348477217,0.06745485928,0.07512340498,0.8979206853,dobutamine+GsMTx,g 1.5 mg/kg,VDD-dobutamine+GsMTx-g 1.5 mg/kg,-
9g,VDD,1.719576916,1.323421734,0.02096576011,0.04954082803,0.423201649,dobutamine+GsMTx,g 1.5 mg/kg,VDD-dobutamine+GsMTx-g 1.5 mg/kg,-
9g,VDD,2.478630606,1.219202466,0.219337919,0.1035910839,2.117343605,dobutamine+GsMTx,g 1.5 mg/kg,VDD-dobutamine+GsMTx-g 1.5 mg/kg,-
9g,VDD,2.649893303,1.810337206,0.3803111836,0.3056168949,1.244404972,dobutamine+GsMTx,g 1.5 mg/kg,VDD-dobutamine+GsMTx-g 1.5 mg/kg,-
9g,VDD,3.844064343,3.266383428,13.45224009,0.690154219,19.49164364,dobutamine+GsMTx,g 1.5 mg/kg,VDD-dobutamine+GsMTx-g 1.5 mg/kg,-
10g,VDD,8.512028629,10.81451822,14.1935067,2.45211316,5.788275573,dobutamine+GsMTx,g 1.5 mg/kg,VDD-dobutamine+GsMTx-g 1.5 mg/kg,-
10g,VDD,9.152687439,11.09504394,9.373847436,2.723483597,3.441859332,dobutamine+GsMTx,g 1.5 mg/kg,VDD-dobutamine+GsMTx-g 1.5 mg/kg,-
10g,VDD,9.886199045,12.54984728,28.24424017,2.413962995,11.7003617,dobutamine+GsMTx,g 1.5 mg/kg,VDD-dobutamine+GsMTx-g 1.5 mg/kg,-
10g,VDD,9.099865953,11.98937959,28.14002865,6.965561436,4.039879471,dobutamine+GsMTx,g 1.5 mg/kg,VDD-dobutamine+GsMTx-g 1.5 mg/kg,-
10g,VDD,8.977479375,10.31313734,8.95262634,1.148632731,7.794159177,dobutamine+GsMTx,g 1.5 mg/kg,VDD-dobutamine+GsMTx-g 1.5 mg/kg,-
10g,VDD,11.92696506,14.53444185,34.47169834,6.49564006,5.306897861,dobutamine+GsMTx,g 1.5 mg/kg,VDD-dobutamine+GsMTx-g 1.5 mg/kg,-
10g,VDD,7.105066956,9.700777533,30.50873072,1.210008892,25.21364177,dobutamine+GsMTx,g 1.5 mg/kg,VDD-dobutamine+GsMTx-g 1.5 mg/kg,-
10g,VDD,7.662161106,9.866669286,10.8473745,3.171409269,3.420364128,dobutamine+GsMTx,g 1.5 mg/kg,VDD-dobutamine+GsMTx-g 1.5 mg/kg,-
10g,VDD,5.788761584,7.832705187,4.680430044,2.907201613,1.609943398,dobutamine+GsMTx,g 1.5 mg/kg,VDD-dobutamine+GsMTx-g 1.5 mg/kg,-
10g,VDD,5.804815129,7.211102551,6.361530195,2.657618327,2.393695938,dobutamine+GsMTx,g 1.5 mg/kg,VDD-dobutamine+GsMTx-g 1.5 mg/kg,-
10g,VDD,7.382768058,4.024561521,4.837336003,0.3876972995,12.47709491,dobutamine+GsMTx,g 1.5 mg/kg,VDD-dobutamine+GsMTx-g 1.5 mg/kg,-
10g,VDD,10.23643947,9.328589424,2.171266313,0.4424911464,4.906914704,dobutamine+GsMTx,g 1.5 mg/kg,VDD-dobutamine+GsMTx-g 1.5 mg/kg,-
11g,ND,0.8912083902,1.350652819,0.02863854135,0.1675967046,0.1708777115,dobutamine+GsMTx,g 1.5 mg/kg,ND-dobutamine+GsMTx-g 1.5 mg/kg,-
11g,ND,0.6095794212,0.8660254038,0.009596181321,0.04231697387,0.2267690821,dobutamine+GsMTx,g 1.5 mg/kg,ND-dobutamine+GsMTx-g 1.5 mg/kg,-
11g,ND,0.8187826907,1.29554979,0.0226486001,0.05031636803,0.4501239057,dobutamine+GsMTx,g 1.5 mg/kg,ND-dobutamine+GsMTx-g 1.5 mg/kg,-
11g,ND,0.7840434627,1.28851499,0.01762295268,0.05935536878,0.2969057904,dobutamine+GsMTx,g 1.5 mg/kg,ND-dobutamine+GsMTx-g 1.5 mg/kg,-
11g,ND,0.6985803357,1.023056163,0.01181588327,0.05352029195,0.2207738941,dobutamine+GsMTx,g 1.5 mg/kg,ND-dobutamine+GsMTx-g 1.5 mg/kg,-
11g,ND,0.9062829948,1.2065995,0.0305614154,0.154999777,0.1971707056,dobutamine+GsMTx,g 1.5 mg/kg,ND-dobutamine+GsMTx-g 1.5 mg/kg,-
11g,ND,0.9180719072,0.918421621,0.01122799503,0.04895653634,0.229346189,dobutamine+GsMTx,g 1.5 mg/kg,ND-dobutamine+GsMTx-g 1.5 mg/kg,-
11g,ND,0.7167746777,0.7904784352,0.007846215824,0.04187480819,0.1873731765,dobutamine+GsMTx,g 1.5 mg/kg,ND-dobutamine+GsMTx-g 1.5 mg/kg,-
11g,ND,0.6974937859,0.7998849169,0.005936681282,0.04649177909,0.1276931406,dobutamine+GsMTx,g 1.5 mg/kg,ND-dobutamine+GsMTx-g 1.5 mg/kg,-
11g,ND,0.5875123,0.7786580836,0.008257360531,0.04586668787,0.1800295795,dobutamine+GsMTx,g 1.5 mg/kg,ND-dobutamine+GsMTx-g 1.5 mg/kg,-
11g,ND,0.6471337062,0.791781874,0.008019984752,0.04271668854,0.1877482789,dobutamine+GsMTx,g 1.5 mg/kg,ND-dobutamine+GsMTx-g 1.5 mg/kg,-
11g,ND,0.9143531411,0.8632717389,0.01397641046,0.04565035082,0.3061621697,dobutamine+GsMTx,g 1.5 mg/kg,ND-dobutamine+GsMTx-g 1.5 mg/kg,-
11g,ND,4.066927993,4.234472693,3.027222204,1.270021347,2.383599465,dobutamine+GsMTx,g 1.5 mg/kg,ND-dobutamine+GsMTx-g 1.5 mg/kg,-
11g,ND,0.8817783961,1.200187251,0.07119467908,0.09146581798,0.7783747049,dobutamine+GsMTx,g 1.5 mg/kg,ND-dobutamine+GsMTx-g 1.5 mg/kg,-
12g,ND,3.382154856,4.912877328,5.331395142,3.997636401,1.333636831,dobutamine+GsMTx,g 1.5 mg/kg,ND-dobutamine+GsMTx-g 1.5 mg/kg,-
12g,ND,0.5753358402,0.894427191,0.007924020592,0.05660096576,0.139997975,dobutamine+GsMTx,g 1.5 mg/kg,ND-dobutamine+GsMTx-g 1.5 mg/kg,-
12g,ND,0.7448187479,1.033928075,0.01151565354,0.05111062242,0.2253084192,dobutamine+GsMTx,g 1.5 mg/kg,ND-dobutamine+GsMTx-g 1.5 mg/kg,-
12g,ND,0.5735888575,0.862531943,0.01488482789,0.05499856872,0.2706402772,dobutamine+GsMTx,g 1.5 mg/kg,ND-dobutamine+GsMTx-g 1.5 mg/kg,-
12g,ND,0.6309604591,0.8411784754,0.0166500975,0.05240389384,0.317726342,dobutamine+GsMTx,g 1.5 mg/kg,ND-dobutamine+GsMTx-g 1.5 mg/kg,-
12g,ND,0.7936076046,1.113382416,0.01813300718,0.07620678723,0.2379447794,dobutamine+GsMTx,g 1.5 mg/kg,ND-dobutamine+GsMTx-g 1.5 mg/kg,-
12g,ND,0.672596567,0.892575099,0.01300632684,0.0478364004,0.2718918382,dobutamine+GsMTx,g 1.5 mg/kg,ND-dobutamine+GsMTx-g 1.5 mg/kg,-
12g,ND,0.5802258291,0.8148098516,0.009000044928,0.04282809227,0.2101434934,dobutamine+GsMTx,g 1.5 mg/kg,ND-dobutamine+GsMTx-g 1.5 mg/kg,-
12g,ND,0.5137849192,0.8590101659,0.00416934786,0.05104806426,0.08167494537,dobutamine+GsMTx,g 1.5 mg/kg,ND-dobutamine+GsMTx-g 1.5 mg/kg,-
12g,ND,0.7054647027,0.8721314164,0.03292890287,0.05869027633,0.5610623247,dobutamine+GsMTx,g 1.5 mg/kg,ND-dobutamine+GsMTx-g 1.5 mg/kg,-
12g,ND,1.642112374,1.628222503,0.02320710935,0.07363720377,0.3151546794,dobutamine+GsMTx,g 1.5 mg/kg,ND-dobutamine+GsMTx-g 1.5 mg/kg,-
12g,ND,3.71775846,5.214592015,7.753262184,1.418909453,5.464240279,dobutamine+GsMTx,g 1.5 mg/kg,ND-dobutamine+GsMTx-g 1.5 mg/kg,-
13g,ND,4.200287934,6.558789017,0.8402206202,4.196004552,0.2002430192,dobutamine+GsMTx,g 1.5 mg/kg,ND-dobutamine+GsMTx-g 1.5 mg/kg,-
13g,ND,2.689074191,4.483516503,0.169659193,1.06086897,0.1599247388,dobutamine+GsMTx,g 1.5 mg/kg,ND-dobutamine+GsMTx-g 1.5 mg/kg,-
13g,ND,1.991484155,3.338122763,0.04566989742,0.129572075,0.3524671301,dobutamine+GsMTx,g 1.5 mg/kg,ND-dobutamine+GsMTx-g 1.5 mg/kg,-
13g,ND,1.839923921,3.148349369,0.04899163814,0.4779565512,0.102502284,dobutamine+GsMTx,g 1.5 mg/kg,ND-dobutamine+GsMTx-g 1.5 mg/kg,-
13g,ND,1.754013847,2.706714057,0.2547985419,0.1353385522,1.882675245,dobutamine+GsMTx,g 1.5 mg/kg,ND-dobutamine+GsMTx-g 1.5 mg/kg,-
13g,ND,3.477222427,5.768204266,0.4769575229,2.686605082,0.1775316834,dobutamine+GsMTx,g 1.5 mg/kg,ND-dobutamine+GsMTx-g 1.5 mg/kg,-
13g,ND,3.770060675,6.057387484,0.4754701483,2.199580399,0.2161640232,dobutamine+GsMTx,g 1.5 mg/kg,ND-dobutamine+GsMTx-g 1.5 mg/kg,-
13g,ND,4.102877301,6.420162568,4.965528401,2.214929072,2.241845332,dobutamine+GsMTx,g 1.5 mg/kg,ND-dobutamine+GsMTx-g 1.5 mg/kg,-
13g,ND,2.811016242,4.635527142,0.1214753611,0.9764802122,0.1244012521,dobutamine+GsMTx,g 1.5 mg/kg,ND-dobutamine+GsMTx-g 1.5 mg/kg,-
13g,ND,3.581567757,5.822370651,0.519416487,1.550767833,0.3349414889,dobutamine+GsMTx,g 1.5 mg/kg,ND-dobutamine+GsMTx-g 1.5 mg/kg,-
13g,ND,2.611726793,4.195235393,0.4321159787,1.062923864,0.4065352123,dobutamine+GsMTx,g 1.5 mg/kg,ND-dobutamine+GsMTx-g 1.5 mg/kg,-
13g,ND,5.973299013,6.988384948,0.9647223281,1.177426044,0.8193485554,dobutamine+GsMTx,g 1.5 mg/kg,ND-dobutamine+GsMTx-g 1.5 mg/kg,-
13g,ND,3.986339471,6.230341251,5.506789555,1.862674661,2.956388289,dobutamine+GsMTx,g 1.5 mg/kg,ND-dobutamine+GsMTx-g 1.5 mg/kg,-
14g,ND,2.838785571,4.251619831,0.779802969,0.9192604085,0.8482938694,dobutamine+GsMTx,g 1.5 mg/kg,ND-dobutamine+GsMTx-g 1.5 mg/kg,-
14g,ND,3.251226105,4.91456419,1.320060499,1.564813702,0.8435895581,dobutamine+GsMTx,g 1.5 mg/kg,ND-dobutamine+GsMTx-g 1.5 mg/kg,-
14g,ND,2.846731018,4.200633309,1.064928288,1.148029563,0.9276139935,dobutamine+GsMTx,g 1.5 mg/kg,ND-dobutamine+GsMTx-g 1.5 mg/kg,-
14g,ND,3.761452366,5.970937217,2.675037786,1.462611524,1.828946198,dobutamine+GsMTx,g 1.5 mg/kg,ND-dobutamine+GsMTx-g 1.5 mg/kg,-
14g,ND,2.531709108,4.011221943,0.2750037737,1.199186762,0.2293252248,dobutamine+GsMTx,g 1.5 mg/kg,ND-dobutamine+GsMTx-g 1.5 mg/kg,-
14g,ND,2.353708245,3.59037278,0.1882086379,0.8532219723,0.2205857843,dobutamine+GsMTx,g 1.5 mg/kg,ND-dobutamine+GsMTx-g 1.5 mg/kg,-
14g,ND,3.561897812,5.015600662,10.24086214,1.062503103,9.638430336,dobutamine+GsMTx,g 1.5 mg/kg,ND-dobutamine+GsMTx-g 1.5 mg/kg,-
14g,ND,3.672170535,5.731944806,0.8334209784,1.842961544,0.4522183228,dobutamine+GsMTx,g 1.5 mg/kg,ND-dobutamine+GsMTx-g 1.5 mg/kg,-
14g,ND,3.727407716,5.793255691,1.252605726,2.306605448,0.5430515771,dobutamine+GsMTx,g 1.5 mg/kg,ND-dobutamine+GsMTx-g 1.5 mg/kg,-
14g,ND,4.512305397,7.135482736,3.798175881,3.05476892,1.243359475,dobutamine+GsMTx,g 1.5 mg/kg,ND-dobutamine+GsMTx-g 1.5 mg/kg,-
14g,ND,3.127646003,4.478897044,1.008378505,0.7787071489,1.294939319,dobutamine+GsMTx,g 1.5 mg/kg,ND-dobutamine+GsMTx-g 1.5 mg/kg,-
14g,ND,3.326417247,4.368581811,1.517764181,1.149594003,1.320261047,dobutamine+GsMTx,g 1.5 mg/kg,ND-dobutamine+GsMTx-g 1.5 mg/kg,-
14g,ND,4.113662169,3.001653804,0.6834853095,0.8433107883,0.8104785554,dobutamine+GsMTx,g 1.5 mg/kg,ND-dobutamine+GsMTx-g 1.5 mg/kg,-
14g,ND,6.193305016,3.217634142,5.8305776,0.7235737019,8.058028623,dobutamine+GsMTx,g 1.5 mg/kg,ND-dobutamine+GsMTx-g 1.5 mg/kg,-
14g,ND,2.233262804,3.038824766,1.943943743,0.5731843571,3.391480803,dobutamine+GsMTx,g 1.5 mg/kg,ND-dobutamine+GsMTx-g 1.5 mg/kg,-
15g,ND,0.9514853005,1.427440164,0.195860006,0.204520026,0.9576568604,dobutamine+GsMTx,g 1.5 mg/kg,ND-dobutamine+GsMTx-g 1.5 mg/kg,-
15g,ND,0.7288373456,1.157283764,0.01232475993,0.1092799668,0.1127815124,dobutamine+GsMTx,g 1.5 mg/kg,ND-dobutamine+GsMTx-g 1.5 mg/kg,-
15g,ND,0.8020540334,0.8281369517,0.01800391334,0.05123180559,0.351420629,dobutamine+GsMTx,g 1.5 mg/kg,ND-dobutamine+GsMTx-g 1.5 mg/kg,-
15g,ND,0.6503829354,0.8934067375,0.005435034237,0.05940246669,0.09149509338,dobutamine+GsMTx,g 1.5 mg/kg,ND-dobutamine+GsMTx-g 1.5 mg/kg,-
15g,ND,0.6503169622,0.8953191337,0.005356952691,0.07002351759,0.07650219348,dobutamine+GsMTx,g 1.5 mg/kg,ND-dobutamine+GsMTx-g 1.5 mg/kg,-
15g,ND,0.6813715851,0.925017945,0.007792806999,0.07659908383,0.1017349896,dobutamine+GsMTx,g 1.5 mg/kg,ND-dobutamine+GsMTx-g 1.5 mg/kg,-
15g,ND,1.21790983,1.124470622,0.01808276794,0.076072259,0.2377051527,dobutamine+GsMTx,g 1.5 mg/kg,ND-dobutamine+GsMTx-g 1.5 mg/kg,-
15g,ND,1.366857024,0.9518210456,0.01059717699,0.09703382643,0.1092111625,dobutamine+GsMTx,g 1.5 mg/kg,ND-dobutamine+GsMTx-g 1.5 mg/kg,-
15g,ND,1.893658635,1.196974744,0.09374191538,0.1208363202,0.7757759856,dobutamine+GsMTx,g 1.5 mg/kg,ND-dobutamine+GsMTx-g 1.5 mg/kg,-
15g,ND,2.020598268,1.584206028,0.05905117299,0.2992560633,0.1973265716,dobutamine+GsMTx,g 1.5 mg/kg,ND-dobutamine+GsMTx-g 1.5 mg/kg,-
15g,ND,3.146080145,1.49360679,0.6365252095,0.3539877113,1.798156233,dobutamine+GsMTx,g 1.5 mg/kg,ND-dobutamine+GsMTx-g 1.5 mg/kg,-
15g,ND,2.719454331,2.871968217,0.009193982083,0.06401691695,0.1436180079,dobutamine+GsMTx,g 1.5 mg/kg,ND-dobutamine+GsMTx-g 1.5 mg/kg,-
16g,ND,.,.,.,.,.,dobutamine+GsMTx,g 1.5 mg/kg,ND-dobutamine+GsMTx-g 1.5 mg/kg,-
16g,ND,.,.,.,.,.,dobutamine+GsMTx,g 1.5 mg/kg,ND-dobutamine+GsMTx-g 1.5 mg/kg,-
16g,ND,.,.,.,.,.,dobutamine+GsMTx,g 1.5 mg/kg,ND-dobutamine+GsMTx-g 1.5 mg/kg,-
16g,ND,.,.,.,.,.,dobutamine+GsMTx,g 1.5 mg/kg,ND-dobutamine+GsMTx-g 1.5 mg/kg,-
16g,ND,.,.,.,.,.,dobutamine+GsMTx,g 1.5 mg/kg,ND-dobutamine+GsMTx-g 1.5 mg/kg,-
16g,ND,.,.,.,.,.,dobutamine+GsMTx,g 1.5 mg/kg,ND-dobutamine+GsMTx-g 1.5 mg/kg,-
16g,ND,3.347877662,4.972880685,0.3416976004,0.9263530836,0.3688632406,dobutamine+GsMTx,g 1.5 mg/kg,ND-dobutamine+GsMTx-g 1.5 mg/kg,-
16g,ND,.,.,.,.,.,dobutamine+GsMTx,g 1.5 mg/kg,ND-dobutamine+GsMTx-g 1.5 mg/kg,-
16g,ND,.,.,.,.,.,dobutamine+GsMTx,g 1.5 mg/kg,ND-dobutamine+GsMTx-g 1.5 mg/kg,-
16g,ND,.,.,.,.,.,dobutamine+GsMTx,g 1.5 mg/kg,ND-dobutamine+GsMTx-g 1.5 mg/kg,-
16g,ND,.,.,.,.,.,dobutamine+GsMTx,g 1.5 mg/kg,ND-dobutamine+GsMTx-g 1.5 mg/kg,-
16g,ND,.,.,.,.,.,dobutamine+GsMTx,g 1.5 mg/kg,ND-dobutamine+GsMTx-g 1.5 mg/kg,-
16g,ND,2.888717341,4.297658048,0.2180752065,1.360760962,0.1602597463,dobutamine+GsMTx,g 1.5 mg/kg,ND-dobutamine+GsMTx-g 1.5 mg/kg,-
16g,ND,.,.,.,.,.,dobutamine+GsMTx,g 1.5 mg/kg,ND-dobutamine+GsMTx-g 1.5 mg/kg,-
16g,ND,.,.,.,.,.,dobutamine+GsMTx,g 1.5 mg/kg,ND-dobutamine+GsMTx-g 1.5 mg/kg,-
17g,ND,0.7100650887,1.061984299,0.02401256059,0.07244521807,0.3314581863,dobutamine+GsMTx,g 1.5 mg/kg,ND-dobutamine+GsMTx-g 1.5 mg/kg,-
17g,ND,0.6666157594,0.930863979,0.008357767858,0.04077696882,0.2049629509,dobutamine+GsMTx,g 1.5 mg/kg,ND-dobutamine+GsMTx-g 1.5 mg/kg,-
